group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Radix Sort (Normal),Vec,300000,,,55975500.0,ns,4
Radix Sort (Normal),Vec,300000,,,57565100.0,ns,4
Radix Sort (Normal),Vec,300000,,,55845000.0,ns,4
Radix Sort (Normal),Vec,300000,,,56264800.0,ns,4
Radix Sort (Normal),Vec,300000,,,54747200.0,ns,4
Radix Sort (Normal),Vec,300000,,,56239700.0,ns,4
Radix Sort (Normal),Vec,300000,,,55445200.0,ns,4
Radix Sort (Normal),Vec,300000,,,58828700.0,ns,4
Radix Sort (Normal),Vec,300000,,,56656500.0,ns,4
Radix Sort (Normal),Vec,300000,,,57592800.0,ns,4
Radix Sort (Normal),Vec,300000,,,59063500.0,ns,4
Radix Sort (Normal),Vec,300000,,,56287200.0,ns,4
Radix Sort (Normal),Vec,300000,,,54419100.0,ns,4
Radix Sort (Normal),Vec,300000,,,56929200.0,ns,4
Radix Sort (Normal),Vec,300000,,,54400400.0,ns,4
Radix Sort (Normal),Vec,300000,,,55428000.0,ns,4
Radix Sort (Normal),Vec,300000,,,58220100.0,ns,4
Radix Sort (Normal),Vec,300000,,,56845400.0,ns,4
Radix Sort (Normal),Vec,300000,,,57294900.0,ns,4
Radix Sort (Normal),Vec,300000,,,55776900.0,ns,4
Radix Sort (Normal),Vec,300000,,,54407400.0,ns,4
Radix Sort (Normal),Vec,300000,,,55588700.0,ns,4
Radix Sort (Normal),Vec,300000,,,55133900.0,ns,4
Radix Sort (Normal),Vec,300000,,,54088200.0,ns,4
Radix Sort (Normal),Vec,300000,,,56397300.0,ns,4
Radix Sort (Normal),Vec,300000,,,55367100.0,ns,4
Radix Sort (Normal),Vec,300000,,,58338400.0,ns,4
Radix Sort (Normal),Vec,300000,,,59334400.0,ns,4
Radix Sort (Normal),Vec,300000,,,55571800.0,ns,4
Radix Sort (Normal),Vec,300000,,,55599700.0,ns,4
Radix Sort (Normal),Vec,300000,,,54552000.0,ns,4
Radix Sort (Normal),Vec,300000,,,53998200.0,ns,4
Radix Sort (Normal),Vec,300000,,,54094500.0,ns,4
Radix Sort (Normal),Vec,300000,,,54150500.0,ns,4
Radix Sort (Normal),Vec,300000,,,53713700.0,ns,4
Radix Sort (Normal),Vec,300000,,,53920000.0,ns,4
Radix Sort (Normal),Vec,300000,,,55161500.0,ns,4
Radix Sort (Normal),Vec,300000,,,58885500.0,ns,4
Radix Sort (Normal),Vec,300000,,,56617000.0,ns,4
Radix Sort (Normal),Vec,300000,,,56547800.0,ns,4
Radix Sort (Normal),Vec,300000,,,55428300.0,ns,4
Radix Sort (Normal),Vec,300000,,,56611700.0,ns,4
Radix Sort (Normal),Vec,300000,,,55738600.0,ns,4
Radix Sort (Normal),Vec,300000,,,59860400.0,ns,4
Radix Sort (Normal),Vec,300000,,,59256800.0,ns,4
Radix Sort (Normal),Vec,300000,,,57570900.0,ns,4
Radix Sort (Normal),Vec,300000,,,68760200.0,ns,4
Radix Sort (Normal),Vec,300000,,,71399600.0,ns,4
Radix Sort (Normal),Vec,300000,,,68772300.0,ns,4
Radix Sort (Normal),Vec,300000,,,66421300.0,ns,4
Radix Sort (Normal),Vec,300000,,,68928400.0,ns,4
Radix Sort (Normal),Vec,300000,,,62654100.0,ns,4
Radix Sort (Normal),Vec,300000,,,61429800.0,ns,4
Radix Sort (Normal),Vec,300000,,,57273900.0,ns,4
Radix Sort (Normal),Vec,300000,,,55028600.0,ns,4
Radix Sort (Normal),Vec,300000,,,54758200.0,ns,4
Radix Sort (Normal),Vec,300000,,,55766800.0,ns,4
Radix Sort (Normal),Vec,300000,,,57233700.0,ns,4
Radix Sort (Normal),Vec,300000,,,55112300.0,ns,4
