group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Radix Sort (Cache Defeated),Vec,2000000,,,149515300.0,ns,1
Radix Sort (Cache Defeated),Vec,2000000,,,152793800.0,ns,1
Radix Sort (Cache Defeated),Vec,2000000,,,149040900.0,ns,1
Radix Sort (Cache Defeated),Vec,2000000,,,143695800.0,ns,1
Radix Sort (Cache Defeated),Vec,2000000,,,150622400.0,ns,1
Radix Sort (Cache Defeated),Vec,2000000,,,137913800.0,ns,1
Radix Sort (Cache Defeated),Vec,2000000,,,145947200.0,ns,1
Radix Sort (Cache Defeated),Vec,2000000,,,146017200.0,ns,1
Radix Sort (Cache Defeated),Vec,2000000,,,144247900.0,ns,1
Radix Sort (Cache Defeated),Vec,2000000,,,148503700.0,ns,1
Radix Sort (Cache Defeated),Vec,2000000,,,146528700.0,ns,1
Radix Sort (Cache Defeated),Vec,2000000,,,147826600.0,ns,1
Radix Sort (Cache Defeated),Vec,2000000,,,149107400.0,ns,1
