group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Radix Sort (Normal),Vec,500000,,,75943400.0,ns,3
Radix Sort (Normal),Vec,500000,,,70329000.0,ns,3
Radix Sort (Normal),Vec,500000,,,77098200.0,ns,3
Radix Sort (Normal),Vec,500000,,,81189000.0,ns,3
Radix Sort (Normal),Vec,500000,,,82609200.0,ns,3
Radix Sort (Normal),Vec,500000,,,84119000.0,ns,3
Radix Sort (Normal),Vec,500000,,,71774600.0,ns,3
Radix Sort (Normal),Vec,500000,,,73648300.0,ns,3
Radix Sort (Normal),Vec,500000,,,67608000.0,ns,3
Radix Sort (Normal),Vec,500000,,,63285100.0,ns,3
Radix Sort (Normal),Vec,500000,,,90289500.0,ns,3
Radix Sort (Normal),Vec,500000,,,83229300.0,ns,3
Radix Sort (Normal),Vec,500000,,,75259900.0,ns,3
Radix Sort (Normal),Vec,500000,,,79685500.0,ns,3
Radix Sort (Normal),Vec,500000,,,66133900.0,ns,3
Radix Sort (Normal),Vec,500000,,,69668400.0,ns,3
Radix Sort (Normal),Vec,500000,,,66703100.0,ns,3
Radix Sort (Normal),Vec,500000,,,64793500.0,ns,3
Radix Sort (Normal),Vec,500000,,,69055600.0,ns,3
Radix Sort (Normal),Vec,500000,,,63045300.0,ns,3
Radix Sort (Normal),Vec,500000,,,73768000.0,ns,3
Radix Sort (Normal),Vec,500000,,,79184300.0,ns,3
Radix Sort (Normal),Vec,500000,,,71215400.0,ns,3
Radix Sort (Normal),Vec,500000,,,77819000.0,ns,3
Radix Sort (Normal),Vec,500000,,,71498300.0,ns,3
Radix Sort (Normal),Vec,500000,,,71121800.0,ns,3
Radix Sort (Normal),Vec,500000,,,71382600.0,ns,3
Radix Sort (Normal),Vec,500000,,,94477300.0,ns,3
Radix Sort (Normal),Vec,500000,,,85688500.0,ns,3
Radix Sort (Normal),Vec,500000,,,68759500.0,ns,3
Radix Sort (Normal),Vec,500000,,,65956500.0,ns,3
Radix Sort (Normal),Vec,500000,,,75946300.0,ns,3
Radix Sort (Normal),Vec,500000,,,71310500.0,ns,3
Radix Sort (Normal),Vec,500000,,,69421300.0,ns,3
Radix Sort (Normal),Vec,500000,,,75719800.0,ns,3
Radix Sort (Normal),Vec,500000,,,65400900.0,ns,3
Radix Sort (Normal),Vec,500000,,,68577800.0,ns,3
Radix Sort (Normal),Vec,500000,,,80411500.0,ns,3
Radix Sort (Normal),Vec,500000,,,82337400.0,ns,3
Radix Sort (Normal),Vec,500000,,,79055600.0,ns,3
Radix Sort (Normal),Vec,500000,,,64450600.0,ns,3
Radix Sort (Normal),Vec,500000,,,69535200.0,ns,3
Radix Sort (Normal),Vec,500000,,,69927200.0,ns,3
Radix Sort (Normal),Vec,500000,,,88167300.0,ns,3
Radix Sort (Normal),Vec,500000,,,74485400.0,ns,3
Radix Sort (Normal),Vec,500000,,,70228100.0,ns,3
Radix Sort (Normal),Vec,500000,,,73624600.0,ns,3
Radix Sort (Normal),Vec,500000,,,78816600.0,ns,3
Radix Sort (Normal),Vec,500000,,,71122500.0,ns,3
Radix Sort (Normal),Vec,500000,,,74635200.0,ns,3
Radix Sort (Normal),Vec,500000,,,72184900.0,ns,3
Radix Sort (Normal),Vec,500000,,,65094200.0,ns,3
Radix Sort (Normal),Vec,500000,,,69899400.0,ns,3
Radix Sort (Normal),Vec,500000,,,73356500.0,ns,3
Radix Sort (Normal),Vec,500000,,,89009700.0,ns,3
Radix Sort (Normal),Vec,500000,,,88119700.0,ns,3
Radix Sort (Normal),Vec,500000,,,68831600.0,ns,3
Radix Sort (Normal),Vec,500000,,,65805300.0,ns,3
Radix Sort (Normal),Vec,500000,,,77028200.0,ns,3
Radix Sort (Normal),Vec,500000,,,70857900.0,ns,3
Radix Sort (Normal),Vec,500000,,,75816400.0,ns,3
Radix Sort (Normal),Vec,500000,,,71947500.0,ns,3
Radix Sort (Normal),Vec,500000,,,72587800.0,ns,3
Radix Sort (Normal),Vec,500000,,,82687800.0,ns,3
